client_id,process_step,logons_6_mnth,calls_6_mnth,engagement_score,clnt_tenure_yr,clnt_age,gendr,num_accts,bal
5755725,12,72.0,36.0,120.0,15.0,35.5,M,2.0,24389.55
4058807,10,70.0,40.0,120.0,22.0,61.0,M,2.0,420125.84
9815123,12,72.0,36.0,120.0,20.0,27.5,F,2.0,34875.399999999994
4557006,10,70.0,40.0,120.0,26.0,54.0,F,3.0,217495.87
3803184,10,70.0,40.0,120.0,4.0,59.5,M,2.0,538285.47
5885212,10,70.0,40.0,120.0,21.0,69.5,F,2.0,125981.57
1781381,10,70.0,40.0,120.0,9.0,62.0,F,2.0,270714.73
4496283,20,80.0,20.0,120.0,13.0,77.0,M,2.0,194793.16
2565627,8,72.0,40.0,120.0,8.0,59.0,M,2.0,971878.6
8426405,8,72.0,40.0,120.0,6.0,63.0,M,2.0,59077.01
1736857,24,96.0,0.0,120.0,4.0,70.0,M,2.0,251388.74
3096217,10,70.0,40.0,120.0,21.0,39.5,M,2.0,44123.97
5446789,10,70.0,40.0,120.0,16.0,38.0,F,2.0,101046.13
4538401,10,70.0,40.0,120.0,19.0,54.0,F,2.0,113059.61
4227946,10,70.0,40.0,120.0,18.0,53.5,M,4.0,269232.33
9621690,12,72.0,36.0,120.0,20.0,51.5,F,2.0,293686.51
6863758,24,96.0,0.0,120.0,10.0,69.5,F,2.0,289641.12
4627237,10,70.0,40.0,120.0,19.0,45.0,F,3.0,252054.91
7873852,10,70.0,40.0,120.0,13.0,44.0,M,2.0,723335.29
746652,9,72.0,36.0,117.0,26.0,78.5,M,2.0,1306960.46
9623027,9,72.0,36.0,117.0,21.0,19.0,F,2.0,34105.32
2400035,8,64.0,40.0,112.0,13.0,53.5,M,2.0,121178.45
3875021,7,63.0,42.0,112.0,9.0,58.0,M,2.0,347827.35
2187415,7,63.0,42.0,112.0,5.0,23.0,M,3.0,87923.78
3638986,7,63.0,42.0,112.0,8.0,30.0,M,3.0,113341.11
7305468,8,64.0,40.0,112.0,18.0,52.5,M,3.0,71398.51999999999
9131748,7,63.0,42.0,112.0,11.0,48.0,F,2.0,48987.83
4555481,7,63.0,42.0,112.0,8.0,51.0,F,2.0,298567.79
7722964,8,64.0,40.0,112.0,21.0,70.0,M,3.0,357835.92
8990589,7,63.0,42.0,112.0,6.0,28.5,F,3.0,49200.27
6690373,7,63.0,42.0,112.0,33.0,63.5,F,3.0,724029.7200000001
440861,7,63.0,42.0,112.0,15.0,73.5,M,2.0,1087580.7999999998
7365875,7,63.0,42.0,112.0,20.0,61.0,M,2.0,504531.28
6954695,7,63.0,42.0,112.0,11.0,47.5,M,2.0,53219.61
6040156,8,64.0,40.0,112.0,15.0,52.5,F,2.0,285858.44
6726661,7,63.0,42.0,112.0,16.0,51.5,M,3.0,473923.49
3364041,7,63.0,42.0,112.0,6.0,70.5,M,2.0,43836.64
1095148,8,64.0,40.0,112.0,13.0,60.5,F,2.0,326497.3
783094,7,63.0,42.0,112.0,21.0,54.5,M,3.0,67219.70999999999
5897858,7,63.0,42.0,112.0,13.0,66.5,F,2.0,311086.86
5604246,8,64.0,40.0,112.0,24.0,67.0,M,3.0,63274.3
3862418,7,63.0,42.0,112.0,16.0,44.0,F,3.0,156958.52999999997
6035203,7,63.0,42.0,112.0,16.0,45.5,M,2.0,273858.68
8984872,7,63.0,42.0,112.0,17.0,44.0,M,2.0,47999.83
354541,7,63.0,42.0,112.0,22.0,64.5,F,5.0,1891940.01
7010100,7,63.0,42.0,112.0,11.0,34.5,M,2.0,151978.72
3971478,7,63.0,42.0,112.0,23.0,53.0,M,4.0,120523.93
8787436,7,63.0,42.0,112.0,6.0,39.0,M,3.0,324818.82
4695473,7,63.0,42.0,112.0,15.0,55.0,F,2.0,45949.82
538801,7,63.0,42.0,112.0,13.0,58.5,M,2.0,49943.96
5557932,7,63.0,42.0,112.0,11.0,28.5,M,2.0,43731.0
8264444,7,63.0,42.0,112.0,16.0,68.5,F,2.0,112937.63
3595638,14,70.0,28.0,112.0,20.0,31.5,F,2.0,235403.1
1516,8,64.0,40.0,112.0,12.0,58.5,F,2.0,25408.39
1941272,7,63.0,42.0,112.0,15.0,22.0,M,3.0,69899.87
1227534,7,63.0,42.0,112.0,30.0,72.0,M,3.0,625945.88
4933181,8,64.0,40.0,112.0,23.0,70.5,F,3.0,165365.45
7916237,8,64.0,40.0,112.0,28.0,61.0,F,2.0,297597.67
557808,7,63.0,42.0,112.0,21.0,47.5,F,3.0,183570.7
6102190,7,63.0,42.0,112.0,15.0,33.5,F,2.0,90597.63
2937954,7,63.0,42.0,112.0,11.0,33.5,F,2.0,78245.66
1313545,7,63.0,42.0,112.0,19.0,71.5,M,2.0,682495.26
7635887,7,63.0,42.0,112.0,23.0,71.5,F,2.0,395483.86
1978704,8,64.0,40.0,112.0,13.0,61.5,F,2.0,33414.619999999995
5320543,7,63.0,42.0,112.0,9.0,63.5,M,3.0,880288.62
5138174,7,63.0,42.0,112.0,6.0,25.5,M,3.0,74414.33
6484437,7,63.0,42.0,112.0,15.0,29.5,M,2.0,103781.12
613899,14,70.0,28.0,112.0,14.0,57.5,F,2.0,31906.74
36986,8,64.0,40.0,112.0,26.0,77.5,M,2.0,234612.34000000003
9627836,7,63.0,42.0,112.0,14.0,60.5,F,2.0,45281.1
587801,7,63.0,42.0,112.0,19.0,63.0,M,2.0,445663.38
8279701,7,63.0,42.0,112.0,12.0,75.5,M,2.0,285702.09
4946231,7,63.0,42.0,112.0,15.0,64.5,M,2.0,408435.66
6462603,7,63.0,42.0,112.0,22.0,61.0,F,3.0,382746.5
8301950,7,63.0,42.0,112.0,18.0,43.0,M,3.0,97789.62
8511794,8,64.0,40.0,112.0,21.0,48.5,F,2.0,762229.66
4729800,7,63.0,42.0,112.0,9.0,44.0,M,2.0,262555.7
7304701,7,63.0,42.0,112.0,13.0,55.0,M,3.0,178577.12
725169,8,64.0,40.0,112.0,15.0,61.5,F,2.0,94491.99
3986551,7,63.0,42.0,112.0,13.0,42.5,M,3.0,309300.86
2441162,7,63.0,42.0,112.0,26.0,67.0,M,3.0,212995.99
5119742,8,64.0,40.0,112.0,21.0,54.5,F,2.0,87724.94
1881730,7,63.0,42.0,112.0,13.0,60.5,M,2.0,79487.4
6848266,7,63.0,42.0,112.0,21.0,41.5,M,3.0,97128.33
2445077,7,63.0,42.0,112.0,24.0,79.5,M,3.0,213114.77
5504731,7,63.0,42.0,112.0,13.0,28.5,F,2.0,128576.5
486844,14,70.0,28.0,112.0,14.0,42.5,M,2.0,87079.73
6501135,7,63.0,42.0,112.0,27.0,64.5,M,3.0,218199.39
5794796,7,63.0,42.0,112.0,15.0,38.5,M,2.0,55331.28
2465098,7,63.0,42.0,112.0,15.0,52.5,F,4.0,142206.99
3524038,8,64.0,40.0,112.0,23.0,50.5,M,5.0,1154884.51
7397516,7,63.0,42.0,112.0,24.0,65.5,F,2.0,385150.87
7605083,7,63.0,42.0,112.0,4.0,59.0,M,2.0,606690.76
8316253,7,63.0,42.0,112.0,22.0,49.0,F,3.0,263026.63
6082967,7,63.0,42.0,112.0,14.0,51.0,M,2.0,59548.69
9592984,7,63.0,42.0,112.0,20.0,65.0,M,3.0,628073.5
2528513,7,63.0,42.0,112.0,13.0,58.0,M,2.0,86072.76
4686384,7,63.0,42.0,112.0,23.0,83.0,M,3.0,55763.26
8245264,7,63.0,42.0,112.0,13.0,65.5,F,2.0,464842.02
8314183,7,63.0,42.0,112.0,9.0,27.5,F,2.0,59708.22
9597985,7,63.0,42.0,112.0,13.0,62.5,M,3.0,253473.65
9231200,7,63.0,42.0,112.0,10.0,74.5,F,2.0,437952.47
7657287,8,64.0,40.0,112.0,8.0,36.5,F,2.0,60266.84
4388792,7,63.0,42.0,112.0,12.0,63.5,F,2.0,258086.51
8100842,7,63.0,42.0,112.0,13.0,63.5,F,3.0,371915.77
195455,7,63.0,42.0,112.0,5.0,67.0,M,3.0,214385.99
6384122,7,63.0,42.0,112.0,11.0,62.5,F,2.0,545608.02
3213534,7,63.0,42.0,112.0,15.0,56.0,M,2.0,316596.33
3823121,7,63.0,42.0,112.0,14.0,68.5,F,2.0,32666.22
7332887,7,63.0,42.0,112.0,13.0,46.5,M,4.0,209810.17
31336,7,63.0,42.0,112.0,10.0,28.5,M,3.0,50968.89
5247002,8,64.0,40.0,112.0,13.0,46.5,M,2.0,62959.65
1057707,7,63.0,42.0,112.0,28.0,85.5,F,3.0,249965.69
4823114,7,63.0,42.0,112.0,10.0,27.5,F,2.0,95722.37
1230632,7,63.0,42.0,112.0,21.0,62.0,F,2.0,129157.29
6731549,7,63.0,42.0,112.0,15.0,32.5,F,2.0,222602.78
5910240,7,63.0,42.0,112.0,15.0,63.5,M,2.0,181813.08
2267895,7,63.0,42.0,112.0,28.0,27.5,F,3.0,72245.5
3161669,7,63.0,42.0,112.0,32.0,58.0,M,2.0,125754.98
1275302,7,63.0,42.0,112.0,10.0,62.5,M,3.0,33460.84
2771618,7,63.0,42.0,112.0,16.0,51.5,F,2.0,32194.65
3729518,7,63.0,42.0,112.0,9.0,27.5,M,2.0,49969.25
9792206,7,63.0,42.0,112.0,6.0,54.5,M,3.0,98961.02
941284,7,63.0,42.0,112.0,9.0,39.5,F,2.0,67966.87
9349682,8,64.0,40.0,112.0,9.0,65.0,F,2.0,47510.97
2508516,7,63.0,42.0,112.0,9.0,67.5,M,2.0,760106.37
4398956,7,63.0,42.0,112.0,11.0,35.5,M,2.0,242063.7
3299785,7,63.0,42.0,112.0,20.0,57.5,M,3.0,597005.37
994090,7,63.0,42.0,112.0,17.0,59.0,F,2.0,226737.39
3198496,7,63.0,42.0,112.0,17.0,52.5,F,2.0,166141.27000000002
3334636,7,63.0,42.0,112.0,13.0,34.5,M,2.0,221897.64
9461348,7,63.0,42.0,112.0,25.0,63.5,F,3.0,504094.73
1565761,7,63.0,42.0,112.0,18.0,60.5,F,2.0,351357.47
9855979,7,63.0,42.0,112.0,9.0,65.5,M,2.0,593995.0800000001
2761828,7,63.0,42.0,112.0,10.0,54.5,F,2.0,57878.57
7131057,7,63.0,42.0,112.0,6.0,63.5,M,3.0,359002.85
2247954,7,63.0,42.0,112.0,25.0,62.0,F,2.0,34157.5
1598934,7,63.0,42.0,112.0,10.0,39.5,M,2.0,306086.34
990728,7,63.0,42.0,112.0,21.0,52.5,F,3.0,922455.6
3309192,7,63.0,42.0,112.0,13.0,52.5,F,2.0,106421.3
1033853,8,64.0,40.0,112.0,11.0,65.0,F,2.0,321552.51
5731006,7,63.0,42.0,112.0,15.0,68.5,F,3.0,448763.31
1497269,11,66.0,33.0,110.0,28.0,76.5,M,3.0,180848.67
6691729,10,70.0,30.0,110.0,5.0,25.0,M,2.0,24984.57
4355879,10,70.0,30.0,110.0,12.0,39.5,M,4.0,158936.15000000002
7984003,11,66.0,33.0,110.0,11.0,44.5,F,2.0,25431.96
3669739,11,66.0,33.0,110.0,23.0,58.5,M,2.0,412460.18
4365422,11,66.0,33.0,110.0,27.0,50.0,F,3.0,3459338.21
7187770,11,66.0,33.0,110.0,16.0,51.5,F,2.0,28306.3
2889627,11,66.0,33.0,110.0,19.0,70.5,F,3.0,162577.47999999998
2519971,12,72.0,24.0,108.0,11.0,66.5,F,2.0,68259.87
9168213,9,63.0,36.0,108.0,8.0,51.0,F,2.0,201667.36
6444489,12,72.0,24.0,108.0,21.0,67.5,M,2.0,150178.81
2166490,9,63.0,36.0,108.0,9.0,63.5,F,2.0,249320.51
2096724,9,63.0,36.0,108.0,21.0,59.5,F,2.0,75444.83
8180028,9,63.0,36.0,108.0,10.0,29.5,F,2.0,34040.73
1829073,9,63.0,36.0,108.0,14.0,45.0,F,2.0,37210.32
6043145,9,63.0,36.0,108.0,9.0,65.5,F,2.0,187592.26
4097570,9,63.0,36.0,108.0,14.0,64.5,F,2.0,185303.72
5040920,9,63.0,36.0,108.0,13.0,56.5,M,2.0,109010.57
5969503,9,63.0,36.0,108.0,22.0,61.5,F,2.0,84313.25
2032283,9,63.0,36.0,108.0,12.0,31.5,M,2.0,114925.14
5194824,9,63.0,36.0,108.0,12.0,57.0,F,2.0,32898.649999999994
3018646,9,63.0,36.0,108.0,19.0,50.5,F,2.0,46530.41
9777974,9,63.0,36.0,108.0,15.0,67.0,M,2.0,81044.25
9860478,13,65.0,26.0,104.0,27.0,63.0,M,2.0,136737.69
1900836,13,65.0,26.0,104.0,17.0,52.0,M,2.0,193172.19
5152426,13,65.0,26.0,104.0,14.0,62.0,F,2.0,83537.15
8364167,13,65.0,26.0,104.0,4.0,50.5,M,2.0,56382.19
8519145,17,68.0,17.0,102.0,22.0,58.0,M,3.0,77150.44
8041338,10,60.0,30.0,100.0,16.0,38.5,F,3.0,41899.11
1153442,10,60.0,30.0,100.0,9.0,63.0,F,2.0,62566.34
8067432,10,60.0,30.0,100.0,27.0,58.0,F,2.0,26963.62
4770262,10,60.0,30.0,100.0,4.0,51.5,F,2.0,85755.09
8822717,10,60.0,30.0,100.0,22.0,74.0,F,2.0,128526.96
5834206,10,60.0,30.0,100.0,4.0,57.0,F,2.0,32544.11
5775881,20,80.0,0.0,100.0,10.0,66.0,F,2.0,109408.77
4708457,10,60.0,30.0,100.0,16.0,24.5,M,3.0,36266.74
5229181,10,60.0,30.0,100.0,26.0,53.0,M,4.0,1156744.34
9664772,10,60.0,30.0,100.0,19.0,57.5,F,2.0,32048.19
1311377,10,60.0,30.0,100.0,8.0,35.0,F,2.0,71150.17
1827753,10,60.0,30.0,100.0,20.0,55.5,F,3.0,109958.87
8322873,10,60.0,30.0,100.0,18.0,68.5,F,2.0,49669.23
5243725,10,60.0,30.0,100.0,22.0,66.5,F,2.0,99649.62
7574730,10,60.0,30.0,100.0,14.0,41.5,M,2.0,30829.87
4039740,10,60.0,30.0,100.0,23.0,54.5,F,3.0,59985.68
6768346,9,63.0,27.0,99.0,15.0,76.5,M,2.0,147554.09999999998
3133081,7,56.0,35.0,98.0,7.0,33.0,M,3.0,250295.89
8097910,7,56.0,35.0,98.0,12.0,58.5,F,2.0,158700.94
9410549,7,56.0,35.0,98.0,11.0,51.5,M,2.0,136015.72
9585887,7,56.0,35.0,98.0,14.0,54.5,F,2.0,167390.93
3778929,7,56.0,35.0,98.0,13.0,59.5,F,2.0,300637.25
9480602,7,56.0,35.0,98.0,21.0,53.5,M,3.0,238747.68
8694085,7,56.0,35.0,98.0,26.0,52.5,F,2.0,24537.59
8806351,7,56.0,35.0,98.0,26.0,59.0,F,3.0,114347.99
3610869,7,56.0,35.0,98.0,9.0,25.5,F,2.0,89570.7
5471650,7,56.0,35.0,98.0,5.0,59.0,F,3.0,80185.57
4822242,7,56.0,35.0,98.0,21.0,58.5,M,2.0,76721.43
5535081,7,56.0,35.0,98.0,13.0,73.0,M,2.0,56370.2
3131568,7,56.0,35.0,98.0,14.0,20.5,F,2.0,39515.77
1901833,7,56.0,35.0,98.0,18.0,73.0,F,2.0,311827.17
977189,7,56.0,35.0,98.0,13.0,75.5,M,2.0,51619.08
6574408,7,56.0,35.0,98.0,11.0,60.0,F,2.0,35516.259999999995
1713811,7,56.0,35.0,98.0,12.0,30.5,M,2.0,58514.14
1398101,7,56.0,35.0,98.0,11.0,55.0,M,2.0,48230.87
6429939,7,56.0,35.0,98.0,5.0,65.5,M,2.0,121063.24
1882080,7,56.0,35.0,98.0,32.0,60.5,F,2.0,102500.35
1413326,7,56.0,35.0,98.0,19.0,63.5,M,2.0,35682.09
714671,7,56.0,35.0,98.0,24.0,78.0,M,3.0,104386.66
848037,7,56.0,35.0,98.0,8.0,53.0,M,2.0,25814.45
2142735,7,56.0,35.0,98.0,14.0,55.0,F,3.0,52677.24
5095389,7,56.0,35.0,98.0,9.0,23.0,M,2.0,31934.38
5805358,7,56.0,35.0,98.0,14.0,45.0,M,2.0,50447.32
7673842,7,56.0,35.0,98.0,24.0,51.5,M,2.0,616895.28
2651390,7,56.0,35.0,98.0,8.0,31.0,F,2.0,80036.29000000001
7269851,7,56.0,35.0,98.0,17.0,57.0,F,3.0,231255.89
5635140,7,56.0,35.0,98.0,14.0,58.0,F,2.0,192355.25
1047370,7,56.0,35.0,98.0,16.0,64.0,M,2.0,209124.5
732082,7,56.0,35.0,98.0,10.0,58.5,F,2.0,31050.72
3703356,6,54.0,36.0,96.0,14.0,71.0,F,2.0,52042.83
1041338,6,54.0,36.0,96.0,15.0,66.0,M,2.0,111453.41
6337816,6,54.0,36.0,96.0,9.0,22.5,M,2.0,58571.48
2439795,8,56.0,32.0,96.0,12.0,58.5,F,2.0,54843.46
9286288,6,54.0,36.0,96.0,21.0,62.5,M,3.0,16320040.15
5835400,6,54.0,36.0,96.0,11.0,68.5,F,2.0,1092159.7
5716664,6,54.0,36.0,96.0,11.0,55.5,M,3.0,63400.85
9582266,6,54.0,36.0,96.0,21.0,60.0,M,5.0,293342.45
7056174,6,54.0,36.0,96.0,8.0,60.5,F,2.0,433799.34
5929119,6,54.0,36.0,96.0,21.0,60.0,M,2.0,27365.67
5823318,6,54.0,36.0,96.0,20.0,57.5,M,2.0,105201.23
7649486,6,54.0,36.0,96.0,13.0,61.5,M,2.0,104597.12
3449485,6,54.0,36.0,96.0,20.0,66.5,F,2.0,40292.24
580395,6,54.0,36.0,96.0,13.0,51.5,M,2.0,302407.09
6670228,6,54.0,36.0,96.0,27.0,70.5,M,3.0,822359.14
6825042,6,54.0,36.0,96.0,10.0,35.0,M,2.0,68937.17
6668301,6,54.0,36.0,96.0,7.0,28.5,F,2.0,41911.05
703228,8,56.0,32.0,96.0,10.0,73.5,M,2.0,31536.45
8646648,8,56.0,32.0,96.0,24.0,61.0,F,2.0,59151.42
3998871,6,54.0,36.0,96.0,22.0,63.5,M,4.0,608101.8300000001
930489,6,54.0,36.0,96.0,19.0,53.5,M,3.0,347530.31
2578113,6,54.0,36.0,96.0,16.0,67.5,F,2.0,178372.94
8003355,6,54.0,36.0,96.0,10.0,29.5,M,3.0,492059.2
2452053,6,54.0,36.0,96.0,22.0,53.5,M,2.0,146099.91
9404494,6,54.0,36.0,96.0,30.0,57.5,M,2.0,303661.05
8110098,6,54.0,36.0,96.0,23.0,66.0,M,2.0,190345.01
7666677,8,56.0,32.0,96.0,11.0,63.5,M,2.0,999154.49
1017424,6,54.0,36.0,96.0,13.0,52.0,M,3.0,86619.1
1016444,6,54.0,36.0,96.0,36.0,73.5,F,2.0,74509.75
2006775,6,54.0,36.0,96.0,16.0,56.5,M,2.0,246592.48
2704676,12,60.0,24.0,96.0,15.0,57.5,F,2.0,24414.31
1339225,6,54.0,36.0,96.0,15.0,46.0,M,2.0,244543.74
2287464,6,54.0,36.0,96.0,15.0,34.5,M,5.0,144485.36
246901,6,54.0,36.0,96.0,9.0,59.5,F,2.0,103597.65
1550027,8,56.0,32.0,96.0,15.0,57.5,F,2.0,62975.23
2959977,6,54.0,36.0,96.0,15.0,34.5,M,2.0,31324.25
9267273,6,54.0,36.0,96.0,21.0,78.0,M,3.0,308465.63
9075069,8,56.0,32.0,96.0,17.0,60.0,F,2.0,95410.76
4712166,6,54.0,36.0,96.0,11.0,68.0,F,2.0,113303.72
3578780,8,64.0,24.0,96.0,13.0,69.0,M,2.0,95262.67
3575992,8,56.0,32.0,96.0,19.0,56.0,F,2.0,227322.64
4701679,6,54.0,36.0,96.0,28.0,61.5,M,2.0,408236.5
9648788,6,54.0,36.0,96.0,10.0,45.5,M,2.0,23790.02
560486,6,54.0,36.0,96.0,30.0,58.5,F,2.0,152867.16
1930963,6,54.0,36.0,96.0,12.0,31.0,F,2.0,66773.88
2970209,6,54.0,36.0,96.0,15.0,58.5,F,2.0,23846.96
6134357,6,54.0,36.0,96.0,13.0,26.5,M,3.0,113570.67
5143624,8,56.0,32.0,96.0,17.0,52.0,M,2.0,137379.51
1936,6,54.0,36.0,96.0,5.0,26.5,M,2.0,52447.9
940136,6,54.0,36.0,96.0,5.0,61.5,M,3.0,637829.15
6484438,8,56.0,32.0,96.0,15.0,75.5,F,2.0,39351.99
663941,6,54.0,36.0,96.0,24.0,47.0,F,2.0,168467.46999999997
8640165,6,54.0,36.0,96.0,21.0,42.5,M,2.0,43250.13
3608710,6,54.0,36.0,96.0,15.0,58.5,M,2.0,178973.24
1022723,6,54.0,36.0,96.0,11.0,26.5,M,2.0,57170.09
4856668,6,54.0,36.0,96.0,25.0,57.0,M,2.0,2458632.63
8283857,8,56.0,32.0,96.0,5.0,63.0,F,2.0,98624.35
6493653,6,54.0,36.0,96.0,27.0,72.5,F,2.0,169237.06
3541390,8,56.0,32.0,96.0,20.0,32.5,F,3.0,122941.68
2485287,8,56.0,32.0,96.0,17.0,60.0,M,2.0,190218.43
7613190,6,54.0,36.0,96.0,15.0,60.0,F,2.0,124928.2
9208111,6,54.0,36.0,96.0,26.0,70.5,F,3.0,214842.02
651801,6,54.0,36.0,96.0,11.0,47.5,F,2.0,54697.23
9406998,6,54.0,36.0,96.0,21.0,65.0,F,3.0,332232.96
9130771,8,56.0,32.0,96.0,21.0,56.0,M,2.0,35140.81
1783799,6,54.0,36.0,96.0,8.0,51.5,M,2.0,53694.24
6930566,6,54.0,36.0,96.0,24.0,72.0,M,4.0,121178.75
8596886,6,54.0,36.0,96.0,19.0,51.0,M,2.0,50204.82
3914703,6,54.0,36.0,96.0,16.0,71.5,M,2.0,881347.8400000001
795203,12,60.0,24.0,96.0,10.0,40.0,M,2.0,67577.97
2642278,6,54.0,36.0,96.0,12.0,64.5,M,2.0,85108.92
5272335,6,54.0,36.0,96.0,10.0,66.0,M,2.0,74771.69
8155528,6,54.0,36.0,96.0,16.0,58.0,F,2.0,29446.09
5995702,6,54.0,36.0,96.0,14.0,35.5,F,2.0,142893.39
8994570,6,54.0,36.0,96.0,6.0,24.5,M,3.0,88847.28
7413872,6,54.0,36.0,96.0,8.0,28.0,M,2.0,41141.11
1260635,6,54.0,36.0,96.0,31.0,63.5,M,3.0,707082.16
785965,6,54.0,36.0,96.0,12.0,44.5,M,3.0,126524.15
5051667,6,54.0,36.0,96.0,9.0,50.5,F,2.0,63356.75
3650421,6,54.0,36.0,96.0,15.0,41.0,F,2.0,172405.40999999997
8961589,6,54.0,36.0,96.0,15.0,40.5,F,2.0,38184.4
8135997,6,54.0,36.0,96.0,12.0,29.5,M,2.0,27534.05
4377893,6,54.0,36.0,96.0,13.0,78.0,F,2.0,48091.89
3367372,6,54.0,36.0,96.0,14.0,31.5,F,4.0,224639.45
6040488,6,54.0,36.0,96.0,13.0,74.0,M,2.0,28531.32
7878803,6,54.0,36.0,96.0,24.0,60.0,M,3.0,274066.25
5620645,6,54.0,36.0,96.0,4.0,24.0,M,2.0,27409.42
9056822,6,54.0,36.0,96.0,21.0,55.0,F,4.0,217450.4
7257319,6,54.0,36.0,96.0,21.0,56.5,F,3.0,119762.36
382316,6,54.0,36.0,96.0,6.0,59.0,M,2.0,742066.11
6286096,6,54.0,36.0,96.0,8.0,63.5,M,2.0,355849.35
2610631,6,54.0,36.0,96.0,19.0,55.5,F,3.0,124037.39
1772995,6,54.0,36.0,96.0,15.0,28.5,M,2.0,82821.67
2155749,6,54.0,36.0,96.0,20.0,75.0,F,2.0,52800.24
8164319,6,54.0,36.0,96.0,14.0,66.5,M,2.0,42834.69
326512,6,54.0,36.0,96.0,23.0,72.0,M,2.0,341825.42
401147,8,56.0,32.0,96.0,15.0,67.5,F,2.0,59162.36
5669584,6,54.0,36.0,96.0,13.0,72.0,M,2.0,395108.32
168989,8,56.0,32.0,96.0,12.0,60.5,F,2.0,191000.26
4644874,6,54.0,36.0,96.0,27.0,70.0,M,2.0,474078.11
9307063,6,54.0,36.0,96.0,9.0,57.5,M,2.0,73879.83
5317278,6,54.0,36.0,96.0,23.0,69.5,M,3.0,346406.18
8734655,6,54.0,36.0,96.0,5.0,30.5,M,2.0,38852.46
9308200,6,54.0,36.0,96.0,10.0,28.5,M,2.0,47149.24
6905618,6,54.0,36.0,96.0,32.0,62.5,F,2.0,294034.58
4196018,6,54.0,36.0,96.0,5.0,59.5,M,2.0,120469.57
2352309,6,54.0,36.0,96.0,24.0,56.5,F,2.0,143139.19
5081750,6,54.0,36.0,96.0,10.0,55.5,F,2.0,96220.57
6553450,8,56.0,32.0,96.0,19.0,72.5,F,2.0,99929.99
4384973,6,54.0,36.0,96.0,17.0,47.5,F,2.0,37604.06
3501436,8,56.0,32.0,96.0,11.0,73.5,F,2.0,45285.82
8758301,6,54.0,36.0,96.0,3.0,71.0,F,2.0,274068.94
5673466,6,54.0,36.0,96.0,3.0,60.5,M,3.0,93829.45
3306755,6,54.0,36.0,96.0,20.0,59.0,F,2.0,93334.51
1744347,6,54.0,36.0,96.0,15.0,63.0,F,2.0,165814.94
4938784,6,54.0,36.0,96.0,18.0,58.0,M,3.0,136926.83000000002
5112115,8,56.0,32.0,96.0,13.0,30.0,F,3.0,174767.40000000002
6416128,12,60.0,24.0,96.0,11.0,38.5,M,2.0,35534.19
93610,8,56.0,32.0,96.0,9.0,58.5,M,2.0,52592.73
2230522,6,54.0,36.0,96.0,20.0,59.5,M,2.0,55716.49
5881406,6,54.0,36.0,96.0,5.0,66.5,F,2.0,59185.46
3841482,6,54.0,36.0,96.0,23.0,74.5,M,3.0,66112.35
4877080,6,54.0,36.0,96.0,22.0,69.0,F,4.0,1886284.89
455589,6,54.0,36.0,96.0,21.0,53.0,F,2.0,66147.47
7051130,6,54.0,36.0,96.0,8.0,54.0,M,3.0,64876.94
3388762,8,56.0,32.0,96.0,17.0,61.5,F,2.0,110720.61
4251567,6,54.0,36.0,96.0,30.0,47.5,F,3.0,152525.49
1096215,6,54.0,36.0,96.0,22.0,50.5,M,2.0,78377.35
5762999,6,54.0,36.0,96.0,19.0,51.0,M,2.0,66147.4
2593397,6,54.0,36.0,96.0,12.0,72.0,M,2.0,91720.57
6308970,6,54.0,36.0,96.0,15.0,28.5,M,3.0,369519.31
3386953,6,54.0,36.0,96.0,11.0,29.5,F,3.0,146744.41999999998
2587590,6,54.0,36.0,96.0,12.0,59.0,F,4.0,104268.68
9286966,6,54.0,36.0,96.0,9.0,56.5,M,2.0,140692.22999999998
7511753,6,54.0,36.0,96.0,14.0,42.5,F,2.0,256153.18
1692533,6,54.0,36.0,96.0,27.0,87.0,M,2.0,577545.61
3157076,6,54.0,36.0,96.0,11.0,64.0,F,2.0,27730.06
3375542,6,54.0,36.0,96.0,18.0,75.5,F,3.0,230867.73
3133688,6,54.0,36.0,96.0,8.0,58.5,F,2.0,94204.41
1241944,6,54.0,36.0,96.0,32.0,64.0,F,2.0,279219.99
6418203,6,54.0,36.0,96.0,12.0,23.0,M,2.0,78709.43
6166970,6,54.0,36.0,96.0,16.0,62.0,F,2.0,303945.53
7657499,6,54.0,36.0,96.0,10.0,39.5,F,2.0,54007.56
8494129,6,54.0,36.0,96.0,16.0,54.0,F,2.0,44469.01
3055168,6,54.0,36.0,96.0,8.0,85.5,M,2.0,884163.8200000001
6218392,12,60.0,24.0,96.0,15.0,53.5,M,2.0,90785.68
7879083,6,54.0,36.0,96.0,4.0,65.5,F,2.0,122301.34
5280680,6,54.0,36.0,96.0,21.0,66.5,F,2.0,34244.259999999995
3844895,8,56.0,32.0,96.0,21.0,54.0,F,2.0,119776.54
1476178,6,54.0,36.0,96.0,16.0,57.0,M,2.0,355513.33
4570044,6,54.0,36.0,96.0,10.0,65.5,F,2.0,81525.93
7094560,12,60.0,24.0,96.0,21.0,46.5,F,3.0,38870.78
8387066,6,54.0,36.0,96.0,27.0,66.0,M,2.0,406190.96
2075145,8,56.0,32.0,96.0,35.0,74.0,M,2.0,720565.8200000001
3503567,6,54.0,36.0,96.0,13.0,47.5,F,2.0,49167.86
461547,6,54.0,36.0,96.0,15.0,54.0,F,3.0,36115.07
